4.985,0.165
-4.754,493.222
1.926,0.444
1.791,0.247
3.419,-0.369
-0.852,-0.45
3.49,-0.462
-1.907,18.867
1.549,-0.017
2.929,0.289
0.746,-0.065
2.633,0.674
4.2,-0.652
0.546,-0.032
3.178,-0.048
-2.338,89.972
-0.215,-0.002
-1.702,3.942
-3.862,-1801.368
0.293,-0.005
-0.203,-0.002
1.268,-0.119
-2.803,125.65
3.941,-0.807
4.528,-0.213
-4.8,1075.916
-3.512,-548.982
3.543,-0.528
-0.978,-0.71
0.403,-0.014
4.46,-0.306
-2.715,131.614
3.53,-0.512
2.103,0.683
-3.062,49.142
-3.811,-1583.358
3.479,-0.448
3.151,-0.013
4.766,0.047
0.054,-0.0
-1.466,-1.274
4.251,-0.593
3.269,-0.17
-4.071,-2625.295
0.667,-0.052
3.242,-0.134
-4.333,-2813.87
-4.054,-2569.277
0.178,-0.001
-0.077,-0.0
-0.107,-0.0
4.136,-0.715
2.207,0.783
3.532,-0.515
1.114,-0.116
-1.132,-1.127
-2.701,131.838
0.636,-0.047
-2.418,104.541
-0.194,-0.002
2.776,0.499
-3.696,-1124.668
3.233,-0.122
2.807,0.456
-4.129,-2780.755
0.032,-0.0
2.415,0.831
4.655,-0.058
-1.769,7.477
-1.136,-1.14
-2.445,109.049
-1.528,-0.679
1.057,-0.11
-2.761,129.494
4.363,-0.443
1.325,-0.112
-1.881,16.217
-3.445,-396.507
-3.02,68.877
-3.895,-1945.506
0.023,-0.0
4.745,0.03
-3.912,-2018.462
-0.824,-0.403
2.089,0.667
4.291,-0.541
-3.136,3.919
4.141,-0.711
1.478,-0.062
-4.828,1422.129
-2.118,48.495
1.355,-0.107
0.399,-0.013
0.883,-0.087
1.754,0.197
3.02,0.165
-0.791,-0.352
-4.169,-2858.33
4.569,-0.16
-0.169,-0.001
-1.819,10.896
-3.891,-1927.215
1.981,0.523
-4.509,-1962.896
-1.629,1.35
1.883,0.38
0.844,-0.081
-4.053,-2565.742
1.975,0.515
4.197,-0.655
4.54,-0.196
0.407,-0.014
-4.581,-1374.122
0.692,-0.056
-3.707,-1166.074
4.506,-0.243
-1.48,-1.169
-0.136,-0.0
2.742,0.542
1.88,0.375
-2.961,91.57
2.365,0.839
1.992,0.54
1.323,-0.113
-4.835,1524.125
0.897,-0.089
4.334,-0.483
2.378,0.838
1.406,-0.092
-0.544,-0.095
4.067,-0.766
3.634,-0.632
-1.962,25.112
-4.485,-2135.096
4.426,-0.355
1.837,0.313
-4.617,-1037.187
2.147,0.73
-3.845,-1728.82
4.742,0.027
-0.488,-0.063
3.353,-0.282
-0.805,-0.372
3.651,-0.65
-4.222,-2912.754
-1.055,-0.907
1.719,0.152
-2.675,131.778
2.345,0.839
-4.099,-2706.729
3.606,-0.602
-4.727,175.082
-1.697,3.723
-0.637,-0.167
-2.971,87.93
2.98,0.219
0.15,-0.0
4.045,-0.779
-2.355,93.105
-1.715,4.55
4.532,-0.208
2.285,0.826
-1.384,-1.585
4.754,0.037
-2.953,93.903
1.398,-0.095
-1.591,0.409
0.579,-0.037
-3.841,-1712.293
-3.199,-45.935
2.298,0.83
-3.231,-76.601
2.506,0.787
-4.025,-2467.337
1.318,-0.114
-2.397,100.974
1.635,0.058
-4.007,-2402.411
-4.888,2213.359
-3.451,-409.051
-1.243,-1.443
4.325,-0.496
2.027,0.588
-3.305,-161.501
-0.458,-0.05
3.369,-0.304
-2.948,95.518
2.614,0.693
0.608,-0.042
-2.762,129.42
4.867,0.114
-1.076,-0.966
3.03,0.151
1.652,0.075
3.926,-0.807
0.981,-0.101
1.646,0.069
4.34,-0.475
-0.76,-0.307
-0.665,-0.194
4.416,-0.369
-2.206,64.488
-3.408,-323.232
0.255,-0.003
-4.748,426.191
4.29,-0.543
-1.603,0.69
-2.389,99.374
-2.918,104.239
-0.029,-0.0
0.517,-0.028
-4.79,948.376
-2.377,97.325
-0.468,-0.054
-2.318,86.138
3.787,-0.762
-1.084,-0.987
-2.851,118.693
1.042,-0.108
2.663,0.64
-3.624,-872.897
2.121,0.704
4.137,-0.714
-1.671,2.727
-1.711,4.348
2.933,0.283
-2.829,122.189
-1.903,18.391
-4.94,2913.934
-3.792,-1505.101
2.642,0.663
-2.337,89.857
-3.269,-117.595
2.643,0.663
1.529,-0.031
-4.4,-2593.474
4.437,-0.339
-4.382,-2665.602
-1.471,-1.237
-0.809,-0.379
-4.664,-541.681
1.19,-0.12
-2.381,97.973
0.867,-0.084
1.66,0.084
-4.302,-2872.521
4.507,-0.241
-1.972,26.382
4.092,-0.75
3.092,0.067
-1.106,-1.051
2.119,0.702
0.067,-0.0
-0.341,-0.016
4.032,-0.785
-0.742,-0.284
-1.234,-1.42
-4.304,-2869.164
4.557,-0.175
1.484,-0.058
-0.449,-0.046
-2.741,130.696
-1.729,5.243
3.653,-0.652
-2.154,54.779
0.698,-0.057
-2.73,131.161
1.543,-0.021
-2.673,131.75
-4.15,-2825.637
3.683,-0.681
-2.694,131.885
3.481,-0.45
-4.38,-2672.621
1.637,0.06
0.202,-0.001
-4.491,-2095.384
1.053,-0.11
1.946,0.473
-1.13,-1.123
-3.044,57.95
-2.102,45.709
-2.136,51.5
-3.616,-848.395
4.798,0.071
0.823,-0.077
0.362,-0.01
2.281,0.824
-4.332,-2815.535
4.891,0.127
-4.45,-2345.601
-4.516,-1917.72
0.386,-0.012
1.749,0.191
4.159,-0.694
0.137,-0.0
2.874,0.364
3.691,-0.689
-0.418,-0.035
-2.16,55.795
-1.456,-1.337
-2.481,114.688
-4.365,-2725.066
-2.811,124.633
-2.866,116.06
3.588,-0.581
4.319,-0.503
4.225,-0.623
-4.219,-2910.979
2.714,0.578
2.238,0.803
2.552,0.752
-4.101,-2711.895
0.161,-0.001
0.041,-0.0
3.028,0.154
0.25,-0.003
-2.893,110.235
-1.965,25.485
3.088,0.072
-4.361,-2738.228
-3.294,-147.43
-4.195,-2892.544
1.16,-0.119
1.361,-0.105
4.988,0.166
-2.784,127.604
-1.426,-1.478
3.194,-0.07
4.548,-0.187
3.799,-0.769
3.488,-0.459
-2.99,81.109
-0.647,-0.176
-3.295,-148.939
-1.821,11.032
1.764,0.21
-0.49,-0.064
2.406,0.833
-3.723,-1228.745
1.581,0.008
2.692,0.605
4.593,-0.13
3.996,-0.798
3.634,-0.632
-3.792,-1503.834
-3.446,-397.671
3.003,0.187
-0.669,-0.199
-3.409,-325.167
0.845,-0.081
1.186,-0.12
-3.305,-161.484
-2.821,123.384
-1.573,0.049
0.774,-0.07
-4.31,-2858.918
-0.688,-0.219
-2.862,116.741
1.632,0.055
2.335,0.838
-3.552,-655.677
1.307,-0.115
-4.879,2090.901
2.157,0.741
0.015,-0.0
-3.037,61.088
1.163,-0.119
-4.018,-2444.892
-1.742,5.884
-4.257,-2914.29
4.136,-0.714
3.839,-0.789
-4.263,-2911.96
-2.22,67.038
-4.088,-2675.032
-3.564,-688.151
-0.011,-0.0
2.249,0.81
4.321,-0.501
3.015,0.172
0.846,-0.081
-1.278,-1.523
-0.567,-0.11
4.165,-0.688
4.376,-0.425
0.543,-0.032
-4.749,437.955
-0.802,-0.368
-3.649,-955.161
-1.312,-1.579
-2.907,106.992
2.891,0.341
3.612,-0.608
-1.538,-0.536
3.778,-0.757
3.527,-0.508
-4.896,2322.532
-2.59,127.566
0.616,-0.043
1.366,-0.104
-0.78,-0.336
0.561,-0.035
1.335,-0.111
4.756,0.038
-0.747,-0.29
0.673,-0.053
-4.984,3507.608
-4.279,-2900.329
-3.653,-970.172
-4.635,-855.974
-4.1,-2709.804
-2.562,124.988
4.128,-0.722
-3.396,-302.207
2.075,0.65
2.974,0.227
-3.942,-2141.507
3.189,-0.063
3.823,-0.782
1.927,0.445
4.527,-0.214
0.967,-0.099
3.278,-0.182
2.302,0.831
-1.895,17.563
4.772,0.052
-3.707,-1166.684
-0.878,-0.497
-4.556,-1591.729
1.948,0.476
-2.109,46.881
-3.571,-710.387
1.772,0.221
1.974,0.514
-4.266,-2909.821
-3.409,-326.729
0.486,-0.023
-3.596,-785.451
2.438,0.824
-1.411,-1.528
4.267,-0.572
3.342,-0.267
0.235,-0.002
2.145,0.729
3.347,-0.274
0.759,-0.067
-4.046,-2543.451
-0.123,-0.0
-2.853,118.438
4.85,0.105
-4.415,-2525.441
0.985,-0.101
3.65,-0.649
2.671,0.63
-1.898,17.863
0.367,-0.01
2.645,0.661
1.72,0.153
-3.29,-142.33
-4.823,1357.171
-3.998,-2369.116
-2.862,116.738
3.624,-0.621
-3.846,-1731.864
2.36,0.839
-1.094,-1.015
-0.548,-0.097
0.775,-0.07
0.964,-0.098
-1.642,1.738
-2.545,123.087
-4.518,-1898.119
-1.581,0.197
-2.186,60.702
-3.797,-1527.595
2.796,0.471
-3.338,-208.209
-0.838,-0.427
3.828,-0.784
2.168,0.751
-4.213,-2907.788
1.418,-0.088
-4.328,-2824.447
-0.059,-0.0
-3.528,-590.804
-4.242,-2917.157
3.298,-0.209
-0.482,-0.06
-3.602,-801.279
-1.869,15.071
-3.516,-559.965
-1.354,-1.605
0.844,-0.081
0.149,-0.0
-2.766,129.169
-3.086,35.593
0.737,-0.063
-1.313,-1.58
-3.213,-59.267
0.376,-0.011
-3.897,-1954.507
4.823,0.088
-0.116,-0.0
4.792,0.067
1.866,0.354
1.24,-0.12
0.574,-0.037
0.162,-0.001
-0.017,-0.0
0.778,-0.07
-3.779,-1451.286
4.045,-0.779
-2.226,68.177
4.34,-0.476
2.941,0.272
-3.618,-852.31
3.078,0.086
2.118,0.7
-0.299,-0.009
0.761,-0.067
2.36,0.839
-0.001,-0.0
-0.793,-0.354
-0.484,-0.061
4.975,0.162
-2.764,129.327
-1.752,6.469
-3.356,-235.431
-1.837,12.316
1.858,0.343
2.236,0.802
0.943,-0.096
-2.416,104.293
0.232,-0.002
0.555,-0.034
-0.881,-0.503
-1.89,17.099
-3.87,-1838.37
2.218,0.79
-0.143,-0.0
2.848,0.401
-2.582,126.833
2.022,0.581
3.963,-0.805
-3.073,43.113
1.32,-0.113
1.926,0.443
-4.788,921.301
-0.623,-0.154
-1.529,-0.654
-0.299,-0.009
1.312,-0.114
-4.504,-2004.273
1.107,-0.115
1.114,-0.116
-2.541,122.621
-0.975,-0.703
2.688,0.61
3.855,-0.795
-3.332,-199.1
0.932,-0.094
1.048,-0.109
3.898,-0.805
-2.151,54.296
3.049,0.124
0.727,-0.062
0.102,-0.0
3.524,-0.504
2.475,0.807
-3.616,-845.581
3.889,-0.803
1.719,0.152
2.118,0.7
0.59,-0.039
-1.509,-0.899
1.797,0.255
-3.36,-242.314
-2.442,108.561
1.171,-0.12
-2.67,131.689
-3.215,-61.073
-2.238,70.57
3.146,-0.006
4.009,-0.794
4.436,-0.34
-0.266,-0.006
3.487,-0.458
1.595,0.02
3.012,0.175
2.289,0.827
4.645,-0.07
1.404,-0.093
4.023,-0.789
-1.795,9.148
-3.196,-43.747
2.333,0.837
-4.404,-2576.99
-1.773,7.705
1.508,-0.045
1.997,0.546
-0.932,-0.606
0.825,-0.078
1.364,-0.105
-3.037,61.324
-1.005,-0.776
1.545,-0.02
4.143,-0.709
4.994,0.168
-4.728,177.803
2.185,0.765
